video_id,comment_id,video_title,channel_name,channel_id,author_name,author_channel_id,text,source_query,source_group,dataset_sources,author_handle,published_text,like_count_text,reply_count,is_pinned,viewer_rating,like_count_bruto,like_count_imputado,like_count,texto_original,n_emojis,texto_limpio,longitud_original,tokens_limpios,apto_para_texto,sentimiento,prob_pos,prob_neg,prob_neu,puntaje_sentimiento,confianza_sentimiento,tramo_likes
ndAZjHqzzT8,UgzaWev1Ju6338Y7Ehl4AaABAg.A3Wof66r37mA3WrEtkJyep,Internet: escoger el menos malo,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@hashojea7348,UCvcu1kR8xMYy_I1Ty-2mV2Q,Me pasó,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@hashojea7348,hace 2 años, ,0,False,,,True,0,Me pasó,0,pasar,7,1,True,NEU,0.1187821626663208,0.3522540032863617,0.5289639234542847,-0.2334718406200409,0.5289639234542847,0
n8iP75gIpmw,Ugzb66mq9Rv0T7aalfJ4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@MrDuenderojo,UCXXh7yg5KUFIWylTiKVEFKQ,El poeta de el diablo el portillo... y no que muy honesto el pastorcito  pues......,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@MrDuenderojo,hace 2 años,1,0,False,,1,False,1,El poeta de el diablo el portillo... y no que muy honesto el pastorcito  pues......,0,poeta diablo portillo honesto pastorcito,83,5,True,NEG,0.07491367310285568,0.6570689678192139,0.26801735162734985,-0.5821552947163582,0.6570689678192139,1–2
n8iP75gIpmw,UgzcJTEHjaN8bEV8Hfd4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@marioajset4283,UC3XTwHxygNCgjndsg-UiCQA,"Julio Héctor Estrada, que triste que inconsciencia.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@marioajset4283,hace 2 años,1,0,False,,1,False,1,"Julio Héctor Estrada, que triste que inconsciencia.",0,julio héctor estrado tristir inconscienciar,51,5,True,NEG,0.004259472247213125,0.9800772070884705,0.015663351863622665,-0.9758177348412573,0.9800772070884705,1–2
n8iP75gIpmw,UgzcVyiuFGJ0Yv0C4Zt4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@nestorlorenzana1168,UCsJJAvrVGupdmhOqgtDp8dg,Mentiras los diputados no ganan Q25mil......Ellos ganan Q45mil....no sea mentiroso,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@nestorlorenzana1168,hace 2 años,1,0,False,,1,False,1,Mentiras los diputados no ganan Q25mil......Ellos ganan Q45mil....no sea mentiroso,0,mentira diputado ganar q25mil ganar q45mil mentiroso,82,7,True,NEG,0.043484531342983246,0.6038225889205933,0.35269296169281006,-0.56033805757761,0.6038225889205933,1–2
n8iP75gIpmw,Ugzd2CVlJWOmHWBPSkN4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@MegaKristenstewart,UCQ_-LPP8JAbfkc-b1Q6NvWw,Diputados ladrones sin verguenza por eso guate nunca va salir adelante que pena.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@MegaKristenstewart,hace 2 años, ,0,False,,,True,0,Diputados ladrones sin verguenza por eso guate nunca va salir adelante que pena.,0,diputado ladrón vergüenza guatar salir penar,80,6,True,NEG,0.007126279175281525,0.9763292074203491,0.016544463112950325,-0.9692029282450676,0.9763292074203491,0
n8iP75gIpmw,UgzeCbhVJhOJATewi5J4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@JosueRamirez-ey3ih,UCtNfIBnc5S5DbbQj_yxgJTw,Mantenidos,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@JosueRamirez-ey3ih,hace 2 años,1,0,False,,1,False,1,Mantenidos,0,mantenido,10,1,True,NEU,0.09917150437831879,0.4305973947048187,0.47023117542266846,-0.33142589032649994,0.47023117542266846,1–2
6W4u8sGEnGM,UgzfLTatI6lJD6Z_u_94AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@AlbertoMancilla-p9h,UC-Iul5tDYH_oiAMXQH-KaaQ,Wooooooooooooooooooooooooow calidad va llegará el tren asta izabal puerto Barrios el Atlántico y pacifico va ser súper lindo proyecto va ver mucho trabajo en el país saludos desde USA 🇺🇸 🎉,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,@AlbertoMancilla-p9h,hace 6 días,1,0,False,,1,False,1,Wooooooooooooooooooooooooow calidad va llegará el tren asta izabal puerto Barrios el Atlántico y pacifico va ser súper lindo proyecto va ver mucho trabajo en el país saludos desde USA 🇺🇸 🎉,3,woow calidad llegar tren asta izabal puerto barrio atlántico pacífico super lindo proyecto trabajo saludo,188,15,True,POS,0.924665629863739,0.005019481759518385,0.07031488418579102,0.9196461481042206,0.924665629863739,1–2
WIUZtitfLRw,UgzfXuFsM8L3Qt6qWJV4AaABAg,Caminar en una ciudad hecha para carros,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ZabalaXabier,UCyW68EGZey4ao_Vf2cR5Ztg,"Y los popos por las calles, humanos y de perros principalmente, nadie los limpia, un problema de seguridad vial y de salud pública. Hay que hacer algo más por los peatones.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@ZabalaXabier,hace 1 año, ,0,False,,,True,0,"Y los popos por las calles, humanos y de perros principalmente, nadie los limpia, un problema de seguridad vial y de salud pública. Hay que hacer algo más por los peatones.",0,popo calle humano perro principalmente limpia problema seguridad vial salud público peatón,172,12,True,NEG,0.006591015495359898,0.956184446811676,0.03722449392080307,-0.9495934313163161,0.956184446811676,0
OkXlHx0hx-8,Ugzfc9D5wlSKYgY5Jrh4AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@MariaNavarroYT,UCZjm6U576nX8WOiLhmMR3bw,Cuantas maldad😢😢😢,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,@MariaNavarroYT,hace 1 día,3,1,False,,3,False,3,Cuantas maldad😢😢😢,3,maldad,17,1,True,NEG,0.017343079671263695,0.7651812434196472,0.21747557818889618,-0.7478381637483835,0.7651812434196472,3–10
OkXlHx0hx-8,Ugzfc9D5wlSKYgY5Jrh4AaABAg.Aa9bbFyRF_AAaB_C3DtL_L,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@eugeneramirez4405,UCi2KiZq63sRq8Mfbcp-MelQ,Mexico deports people all the time! So. Why is this different??,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,@eugeneramirez4405,hace 20 horas,1,0,False,,1,False,1,Mexico deports people all the time! So. Why is this different??,0,méxico deports peoplir all time why this different,63,8,True,NEG,0.019530219957232475,0.8806573152542114,0.09981248527765274,-0.861127095296979,0.8806573152542114,1–2
j43HgwYFKfk,Ugzhc5zg6rDOR3ltTAZ4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@javiercifuentesarchila6041,UC_LYoGs5C3mbZKZuKuqYCvw,Gracias por explicarlo!,@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@javiercifuentesarchila6041,hace 1 año,7,0,False,,7,False,7,Gracias por explicarlo!,0,gracias explicar,23,2,True,POS,0.7234100699424744,0.030125821009278297,0.24646417796611786,0.6932842489331961,0.7234100699424744,3–10
6W4u8sGEnGM,UgzhjFXjeUslGQMZ7KB4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@BernerSoza-mg3vx,UCRfkkatKrNtAARnXMMYBGlA,Que se termine la corrupcion para construier obras como estas  correjir el pais mano dura,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,@BernerSoza-mg3vx,hace 5 días, ,0,False,,,True,0,Que se termine la corrupcion para construier obras como estas  correjir el pais mano dura,0,terminar corrupción construier obra correjir mano duro,89,7,True,NEG,0.03218323737382889,0.7939884066581726,0.1738283485174179,-0.7618051692843437,0.7939884066581726,0
n8iP75gIpmw,UgzhtSisQXcyX7bqkzB4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@oswaldosolis8728,UCA93ym2TXs_Ibyxb4Vcn-6Q,"Tiene razón el diputado, le dan importancia a babosaditas",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@oswaldosolis8728,hace 2 años, ,0,False,,,True,0,"Tiene razón el diputado, le dan importancia a babosaditas",0,razón diputado importancia babosadita,57,4,True,NEG,0.012086664326488972,0.9514304399490356,0.03648288920521736,-0.9393437756225467,0.9514304399490356,0
n8iP75gIpmw,Ugzi82q6lRyjtKUL5lV4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@Aura-vf6dm,UCAmtbUiIrUIhikru0ZoTFig,SON CÍNICOS,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@Aura-vf6dm,hace 2 años,7,0,False,,7,False,7,SON CÍNICOS,0,cínico,11,1,True,NEG,0.023838471621274948,0.8982049226760864,0.07795661687850952,-0.8743664510548115,0.8982049226760864,3–10
n8iP75gIpmw,Ugzin8yr1Zz1k47GsSp4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@domingopeneleu6457,UCr1emrogPKkKTs_WTtx71xg,Ay ricos shucos en la calle jajaja,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@domingopeneleu6457,hace 2 años, ,0,False,,,True,0,Ay ricos shucos en la calle jajaja,0,rico shuco calle,34,3,True,NEG,0.14453744888305664,0.4353410601615906,0.4201214015483856,-0.29080361127853394,0.4353410601615906,0
lj983NWyAQY,UgzjFGboqNxQ7BcH0bZ4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@jimmygomez724,UCRznz9-N3Qc1w-qNdLSIY2Q,Hermosa cuidad de guatemala saludos desde el salvador,Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,@jimmygomez724,hace 6 años,14,0,False,,14,False,14,Hermosa cuidad de guatemala saludos desde el salvador,0,hermoso cuidad guatemala saludo salvador,53,5,True,POS,0.9222912788391113,0.00686381570994854,0.07084491848945618,0.9154274631291628,0.9222912788391113,11–50
lj983NWyAQY,UgzjqVqTKYeOrM1kW0F4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@maynorcalel1442,UCY7Hq7F9Lnucf-Yr6JkHZNw,Primero Dios,Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,@maynorcalel1442,hace 7 años,79,0,False,,79,False,79,Primero Dios,0,,12,0,False,NEU,0.22863319516181946,0.2007526457309723,0.5706140995025635,0.027880549430847168,0.5706140995025635,>50
OkXlHx0hx-8,Ugzk5XnOVKoVj8FiOCB4AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@mariaalexander427,UC-QOpE7GOxlXcHZ8b7HbQKA,Y??? Entraron ilegalmente a un pais AJENO!! No tenemos obligacion de dejarlos en las puertas de sus ranchos! Problema de otro gobierno!🇺🇸💪🗽⚖️✈️✈️✈️,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,@mariaalexander427,hace 1 día, ,0,False,,,True,0,Y??? Entraron ilegalmente a un pais AJENO!! No tenemos obligacion de dejarlos en las puertas de sus ranchos! Problema de otro gobierno!🇺🇸💪🗽⚖️✈️✈️✈️,12,entrar ilegalmente ajeno obligacion dejar puerta rancho problema gobierno,147,9,True,NEG,0.019182905554771423,0.6866455078125,0.2941715717315674,-0.6674626022577286,0.6866455078125,0
n8iP75gIpmw,UgzlqevYeQWpdUl_KON4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@josehidalgo4875,UCjSKM9j0Q7HLDr1hD6D-TUw,Solo lo que sale a luz se da cuenta el pueblo de lo que hasen estos malvados y lo que hasen a escondidas quien les dise algo estos bien bien comidos y el pueblo que en eso yo mismo se los e dicho que el que sale beneficiado en todo es el político ustedes creen que se preocupan x el pueblo yo siempre les e dicho que solo las sobras le dejan al pueblo x que esta clase de gente solo tiene que ver primero sus intereses y lo demás les vale madre,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@josehidalgo4875,hace 2 años,2,0,False,,2,False,2,Solo lo que sale a luz se da cuenta el pueblo de lo que hasen estos malvados y lo que hasen a escondidas quien les dise algo estos bien bien comidos y el pueblo que en eso yo mismo se los e dicho que el que sale beneficiado en todo es el político ustedes creen que se preocupan x el pueblo yo siempre les e dicho que solo las sobras le dejan al pueblo x que esta clase de gente solo tiene que ver primero sus intereses y lo demás les vale madre,0,salir luz pueblo har malvado har escondidas disar comido pueblo salir beneficiado político creer preocupar pueblo sobra dejar pueblo clase gente interés valer madre,444,24,True,NEG,0.00621021306142211,0.9535322189331055,0.040257565677165985,-0.9473220058716834,0.9535322189331055,1–2
06mFNPU0aB8,Ugzm7wFhhdctNQt_ubl4AaABAg,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,Noti7,UCVpSRoZgngfSL03Nlbjtq9A,@JessicaHuaz-96,UCwCfs-2zbD5k0lG-UVg_JBw,Al fin hicieron algo bueno los polis👏👏👏👏👏,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,@JessicaHuaz-96,hace 2 semanas, ,0,False,,,True,0,Al fin hicieron algo bueno los polis👏👏👏👏👏,5,poli,41,1,True,POS,0.5517480373382568,0.06848816573619843,0.37976381182670593,0.4832598716020584,0.5517480373382568,0
n8iP75gIpmw,UgzmBKXDgncBFsDjRwd4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@osmanmorales3012,UC72gBAtyb_VXQlYDcFrh6oQ,Siempre tienen excusa,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@osmanmorales3012,hace 2 años,1,0,False,,1,False,1,Siempre tienen excusa,0,excusa,21,1,True,NEG,0.03877688944339752,0.6671795845031738,0.294043630361557,-0.6284026950597763,0.6671795845031738,1–2
PjmxCj-a9Hg,UgzmBVMoFVO53-_ZZ-54AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@NormaLópez-v7e,UC8xlJWNHz1V_W6q3fbuQH8g,Excelente señor ministro.,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,@NormaLópez-v7e,hace 1 año,1,0,False,,1,False,1,Excelente señor ministro.,0,excelente señor ministro,25,3,True,POS,0.8876420855522156,0.02398264966905117,0.0883752778172493,0.8636594358831644,0.8876420855522156,1–2
6W4u8sGEnGM,UgzpHaLJJjoD9FnKO6p4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@Murmullodelbarrio,UCyJhqmMbsvjpoarBBStA2kg,Viva nuestra Guatemala bendita y viva nuestro presidente Bernardo Arévalo,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,@Murmullodelbarrio,hace 6 días,5,0,False,,5,False,5,Viva nuestra Guatemala bendita y viva nuestro presidente Bernardo Arévalo,0,vivir guatemala bendito vivir presidente bernardo arévalo,73,7,True,POS,0.8913829326629639,0.01274965237826109,0.09586735814809799,0.8786332802847028,0.8913829326629639,3–10
PjmxCj-a9Hg,UgzpdnDQDBV6UZ96GZh4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@srms70,UCgQJgI9vu1FI2dnC9mrFthw,NO QUEREMOS EL TREN MAYA EN GUATEMALA,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,@srms70,hace 1 año,2,0,False,,2,False,2,NO QUEREMOS EL TREN MAYA EN GUATEMALA,0,tren maya guatemala,37,3,True,NEG,0.021464545279741287,0.9006651639938354,0.07787034660577774,-0.8792006187140942,0.9006651639938354,1–2
n8iP75gIpmw,UgzpzyaFY6F6IdFxzk14AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@kanterra4584,UCLFdHr9BEbXHkoJopbEPLZw,Por lo general es así cuando los sujetos provienen de bajos estratos de la sociedad y son tirados con honda.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@kanterra4584,hace 2 años,11,0,False,,11,False,11,Por lo general es así cuando los sujetos provienen de bajos estratos de la sociedad y son tirados con honda.,0,general sujeto provenir estrato sociedad tirar honda,108,7,True,NEG,0.013453295454382896,0.6496437788009644,0.3369028866291046,-0.6361904833465815,0.6496437788009644,11–50
n8iP75gIpmw,UgzrrbkpudLqNqr7s6R4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@Joseroland21,UCRETAiYdh2dL5ZxB0_N1zDA,"A todos no a unos si 😂
Mejor no hubiera se hubiera entrevistado. 😂

Un calcetín el
Señor. Abre la boca y meta la pata",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@Joseroland21,hace 2 años, ,0,False,,,True,0,"A todos no a unos si 😂
Mejor no hubiera se hubiera entrevistado. 😂

Un calcetín el
Señor. Abre la boca y meta la pata",2,entrevistar calcetín señor abrir boca meta pata,117,7,True,NEG,0.012100493535399437,0.7819762229919434,0.20592328906059265,-0.7698757294565439,0.7819762229919434,0
lj983NWyAQY,Ugzs8eXa8mdQ8wlS4FZ4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@bryansicasales4280,UCi-vPdnpQreC7BkFs40mJGA,"Es un proyecto extraordinario , vamos adelante mi guate hermosa!",Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,@bryansicasales4280,hace 7 años,35,0,False,,35,False,35,"Es un proyecto extraordinario , vamos adelante mi guate hermosa!",0,proyecto extraordinario guate hermoso,64,4,True,POS,0.9780178666114807,0.0024124211631715298,0.01956968940794468,0.9756054454483092,0.9780178666114807,11–50
PjmxCj-a9Hg,UgztKpwRx20oET8wGLJ4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@virgiliogarcia3039,UCHTGCgY2l-DQJIvlA_cpa_Q,Con mucho Respeto  sen̈or presidente lo saludo y que Dios los vendiga lo unico que le pido que mencione y hagan algo por la seguridad del pais ya que siguen matando personas trabajadores y honrradas hagan algo con esos delincuentes .,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,@virgiliogarcia3039,hace 1 año,1,0,False,,1,False,1,Con mucho Respeto  sen̈or presidente lo saludo y que Dios los vendiga lo unico que le pido que mencione y hagan algo por la seguridad del pais ya que siguen matando personas trabajadores y honrradas hagan algo con esos delincuentes .,0,respeto sen presidente saludo dios vendigar único pedir mencionir seguridad seguir matar persona trabajador honrrada delincuente,233,16,True,NEG,0.05087846890091896,0.7728756666183472,0.176245778799057,-0.7219971977174282,0.7728756666183472,1–2
PjmxCj-a9Hg,UgzuugQO6qMSbkVsdGp4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@aureliomaldonado4793,UCtNyHmRZtvGF2hSvI2dUBWw,Pregúntenle si se acuerda de la marca del vino que se toma todos los días,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,@aureliomaldonado4793,hace 1 año,1,0,False,,1,False,1,Pregúntenle si se acuerda de la marca del vino que se toma todos los días,0,pregúntenle acordar marca vino tomar,73,5,True,NEU,0.059330377727746964,0.05542625114321709,0.88524329662323,0.0039041265845298767,0.88524329662323,1–2
